Year,Month,Day,Tmax(¡C),Tmin(¡C),PrecTotal (mm),Tavg
1997,8,13,14.08975601,6.534824371,4.327547073,10.31229019
1997,8,14,13.57321548,7.781650543,3.734140396,10.67743301
1997,8,15,12.65732193,6.775791168,16.03457642,9.716556549
1997,8,16,11.61218643,7.715610504,4.914712429,9.663898468
1997,8,17,13.00009537,5.471012115,2.194550037,9.235553741
1997,8,18,13.86700821,9.046115875,7.432106495,11.45656204
1997,8,19,12.03094864,7.085636139,2.42985177,9.558292389
1997,8,20,15.58270645,4.241306305,0.185688928,9.912006378
1997,8,21,16.87231827,9.516941071,9.205493927,13.19462967
1997,8,22,15.40967178,8.327152252,1.844740033,11.86841202
1997,8,23,14.23584366,3.786685705,0,9.011264682
1997,8,24,17.71625137,7.470615387,0,12.59343338
1997,8,25,17.25915909,9.590122223,5.846236229,13.42464066
1997,8,26,14.66913223,5.557071686,18.37105179,10.11310196
1997,8,27,15.75918961,6.917697906,6.180891991,11.33844376
1997,8,28,13.72861099,4.414615631,0.832631588,9.071613312
1997,8,29,17.78232193,6.934207916,7.601411819,12.35826492
1997,8,30,12.32663345,5.92773819,0.441040188,9.127185822
1997,8,31,12.74881363,4.89938736,1.041191816,8.824100494
1997,9,1,11.41281509,4.832767487,0,8.12279129
1997,9,2,14.36075211,1.604038119,0,7.982395113
1997,9,3,14.14224625,7.87228775,2.037253857,11.007267
1997,9,4,11.92398453,6.800144196,0.694620609,9.362064362
1997,9,5,15.25836563,2.967288733,5.625582695,9.112827182
1997,9,6,12.64395523,3.100070715,1.696983814,7.872012973
1997,9,7,11.04092789,7.490848541,4.338893414,9.265888214
1997,9,8,10.08191299,2.157962561,0,6.119937778
1997,9,9,12.24521255,0.880679905,0,6.56294623
1997,9,10,10.97934341,1.357456088,0.59406364,6.168399751
1997,9,11,9.677799225,3.424594641,4.717496395,6.551196933
1997,9,12,7.071445465,1.772861362,2.245346069,4.422153413
1997,9,13,7.920261383,3.640170813,8.747312546,5.780216098
1997,9,14,9.606632233,2.54834342,0,6.077487826
1997,9,15,7.221622467,1.440891147,3.942152739,4.331256807
1997,9,16,11.13254166,-0.321010739,0.019952253,5.405765459
1997,9,17,10.02234268,7.344760895,8.784510612,8.683551788
1997,9,18,9.388034821,4.221866608,4.508125305,6.804950714
1997,9,19,7.14358902,1.748081088,0.588341594,4.445835054
1997,9,20,10.08108902,4.011417389,11.02670288,7.046253204
1997,9,21,6.938297272,2.164218664,0.016887479,4.551257968
1997,9,22,5.341770172,0.717990696,0.147467449,3.029880434
1997,9,23,5.732089996,0.908176243,0,3.32013312
1997,9,24,7.240085602,-0.661556423,0,3.28926459
1997,9,25,10.18606949,2.096164465,0,6.141116977
1997,9,26,9.629032135,6.075901031,4.195739269,7.852466583
1997,9,27,9.837467194,4.352146149,0,7.094806671
1997,9,28,11.72525406,2.5934484,0,7.15935123
1997,9,29,11.69491959,6.268497467,6.411521912,8.981708527
1997,9,30,9.191898346,3.697330236,8.761292458,6.444614291
1997,10,1,6.197757721,-1.019466519,0.233372569,2.589145601
1997,10,2,6.022953033,-0.605373561,1.0716151,2.708789736
1997,10,3,7.60577774,3.530002356,0.026424512,5.567890048
1997,10,4,10.95047379,1.309207797,0.011508489,6.129840791
1997,10,5,14.24740982,5.823246002,0,10.03532791
1997,10,6,16.18234634,6.297672272,7.052703857,11.24000931
1997,10,7,9.679141998,1.217227817,3.049854755,5.448184907
1997,10,8,5.072696686,1.206058383,1.520090818,3.139377534
1997,10,9,4.25775528,0.093784183,0.798142076,2.175769731
1997,10,10,5.423679352,0.768649876,2.888275385,3.096164614
1997,10,11,4.654239655,-1.815059781,0,1.419589937
1997,10,12,6.161441803,-3.671505213,5.743261337,1.244968295
1997,10,13,0.687778294,-1.684993863,3.557240009,-0.498607785
1997,10,14,2.255191565,-1.275570035,2.176940441,0.489810765
1997,10,15,0.994693577,-1.505825162,3.826120377,-0.255565792
1997,10,16,-0.064510494,-3.262722254,0,-1.663616374
1997,10,17,-0.120937496,-4.15807724,2.191463709,-2.139507368
1997,10,18,5.240818024,-2.712703943,13.21370888,1.26405704
1997,10,19,4.876132965,-0.741878688,1.223228931,2.067127138
1997,10,20,2.758060217,-1.442348599,2.213925838,0.657855809
1997,10,21,1.408481479,-1.116909146,1.15505302,0.145786166
1997,10,22,0.794284642,-2.186397791,0.631152987,-0.696056575
1997,10,23,2.532657385,-0.750698268,0.62416327,0.890979558
1997,10,24,1.09759891,-2.596340418,0.223773092,-0.749370754
1997,10,25,0.994998753,-3.970974207,1.956577063,-1.487987727
1997,10,26,-1.125972867,-5.001155853,2.207818031,-3.06356436
1997,10,27,-1.463710904,-5.487636566,6.274418831,-3.475673735
1997,10,28,-2.204067469,-5.960475922,2.27425909,-4.082271695
1997,10,29,-1.613247037,-6.899623871,4.554883957,-4.256435454
1997,10,30,2.630557775,-3.777553797,4.926024437,-0.573498011
1997,10,31,1.019901156,-4.262996674,0.884073138,-1.621547759
1997,11,1,-0.812832057,-6.146663666,1.560578108,-3.479747862
1997,11,2,-1.464809537,-6.08587265,1.957035303,-3.775341094
1997,11,3,-1.894497037,-4.435878754,0.50018394,-3.165187895
1997,11,4,-2.846554041,-6.714473724,0,-4.780513883
1997,11,5,2.396671057,-7.062282562,2.191143274,-2.332805753
1997,11,6,6.127109528,-1.660061002,14.11698818,2.233524263
1997,11,7,5.513492584,-6.000270844,2.335347652,-0.24338913
1997,11,8,-1.363643765,-12.11690903,4.219361782,-6.740276396
1997,11,9,-4.39812851,-10.51543808,3.601181746,-7.456783295
1997,11,10,-3.896206141,-9.155696869,0.306842327,-6.525951505
1997,11,11,0.434451908,-8.513942719,0.733014107,-4.039745405
1997,11,12,0.50372678,-1.583278775,3.647617579,-0.539775997
1997,11,13,-0.515834987,-3.144527674,9.763811111,-1.83018133
1997,11,14,-1.69649899,-8.736446381,7.940453529,-5.216472685
1997,11,15,-4.107082367,-6.205135345,3.673787117,-5.156108856
1997,11,16,-3.832424402,-8.773616791,0.837146401,-6.303020597
1997,11,17,-3.885921717,-11.49312973,0,-7.689525723
1997,11,18,-4.599788666,-9.020595551,0,-6.810192108
1997,11,19,-4.086727142,-9.888088226,0,-6.987407684
1997,11,20,-4.761348724,-10.22384262,0,-7.492595673
1997,11,21,-7.624202728,-12.96377182,0,-10.29398727
1997,11,22,-6.851528168,-13.82516098,0,-10.33834457
1997,11,23,-4.961574554,-11.84478378,0,-8.403179169
1997,11,24,-6.18239975,-11.62282944,0,-8.902614594
1997,11,25,-3.868984461,-10.15050888,0.168898031,-7.009746671
1997,11,26,-3.543545008,-8.828090668,0.901112437,-6.185817838
1997,11,27,-4.587154388,-10.41018295,0.252643555,-7.498668671
1997,11,28,-7.606349945,-10.48299789,0.690558553,-9.04467392
1997,11,29,-6.925197601,-16.76137924,4.378440857,-11.84328842
1997,11,30,-2.391323328,-12.48067856,2.564407349,-7.436000943
1997,12,1,-4.640224457,-9.64547348,0,-7.142848969
1997,12,2,0.523074925,-10.22491074,2.063123465,-4.850917906
1997,12,3,0.833072484,-4.575222015,12.93283272,-1.871074766
1997,12,4,-2.480800867,-8.575344086,2.190134048,-5.528072476
1997,12,5,-4.696559906,-9.596370697,1.286520004,-7.146465302
1997,12,6,-6.554531097,-9.798976898,0.102228642,-8.176753998
1997,12,7,-7.007411957,-10.87624741,0.052357491,-8.941829681
1997,12,8,-8.70595932,-12.82610703,0.029807199,-10.76603317
1997,12,9,-3.559688807,-13.22927475,2.997274876,-8.394481778
1997,12,10,-4.552761078,-10.88940048,0.474306464,-7.72108078
1997,12,11,-7.250331879,-13.85128403,0.422147632,-10.55080795
1997,12,12,-11.14699936,-16.44945908,0.131837517,-13.79822922
1997,12,13,-13.64733505,-21.46064377,0,-17.55398941
1997,12,14,-14.58987045,-18.84884262,0,-16.71935654
1997,12,15,-13.83797836,-18.03507614,0,-15.93652725
1997,12,16,-10.87417221,-17.81354904,0,-14.34386063
1997,12,17,-9.772335052,-15.27462387,0.416297078,-12.52347946
1997,12,18,-11.99740219,-17.67194748,0,-14.83467484
1997,12,19,-9.366359711,-17.8639183,0.355276257,-13.61513901
1997,12,20,-8.629085541,-17.28887558,2.16412878,-12.95898056
1997,12,21,-13.00283432,-20.2170372,0.268110603,-16.60993576
1997,12,22,-15.87228012,-24.30916977,0,-20.09072495
1997,12,23,-17.61979294,-25.05125046,0,-21.3355217
1997,12,24,-15.89605331,-25.15755844,0.162421599,-20.52680588
1997,12,25,-16.64083481,-24.91263962,0,-20.77673721
1997,12,26,-18.7127037,-23.09222031,0,-20.90246201
1997,12,27,-16.73846054,-25.71024704,0,-21.22435379
1997,12,28,-14.99108505,-21.51899338,6.259127617,-18.25503922
1997,12,29,-15.03249741,-33.48000717,0.729661584,-24.25625229
1997,12,30,-21.64637375,-27.49067307,0,-24.56852341
1997,12,31,-18.95034409,-28.85041428,0.820432484,-23.90037918
1998,1,1,-18.04963303,-21.41878891,2.0009799,-19.73421097
1998,1,2,-17.48920822,-22.76345444,0.436420918,-20.12633133
1998,1,3,-19.24663925,-26.70885849,0,-22.97774887
1998,1,4,-19.46813583,-23.65484238,0.484758854,-21.56148911
1998,1,5,-18.78991318,-22.34630966,1.738016009,-20.56811142
1998,1,6,-19.3572197,-24.96146774,0.016165966,-22.15934372
1998,1,7,-18.35049057,-23.50411606,1.870337009,-20.92730331
1998,1,8,-19.39208603,-27.83169174,0,-23.61188889
1998,1,9,-22.27729416,-28.77842331,0,-25.52785873
1998,1,10,-21.21824265,-28.55213547,0,-24.88518906
1998,1,11,-19.69390488,-27.66779709,0.032871533,-23.68085098
1998,1,12,-15.17196274,-26.04861069,0.941548526,-20.61028671
1998,1,13,-15.2623558,-26.00571823,0.715481699,-20.63403702
1998,1,14,-16.07473373,-24.05659103,0,-20.06566238
1998,1,15,-15.74642563,-23.17567062,0.926370382,-19.46104813
1998,1,16,-16.90664291,-32.27965927,0.703622162,-24.59315109
1998,1,17,-23.7069664,-28.98604965,0,-26.34650803
1998,1,18,-22.66924667,-28.00863266,0,-25.33893967
1998,1,19,-23.66299057,-29.45920944,0,-26.56110001
1998,1,20,-24.49479294,-31.03103256,0,-27.76291275
1998,1,21,-19.07653427,-34.89793015,0,-26.98723221
1998,1,22,-16.13634872,-23.58643723,3.755310059,-19.86139297
1998,1,23,-13.44314194,-20.51145554,3.088483572,-16.97729874
1998,1,24,-13.86587143,-25.69010544,1.028021932,-19.77798843
1998,1,25,-18.90023422,-27.13352585,0,-23.01688004
1998,1,26,-21.9935112,-26.78098679,0,-24.38724899
1998,1,27,-21.65969467,-26.41669846,0.367818952,-24.03819656
1998,1,28,-23.4392662,-29.66627121,0,-26.55276871
1998,1,29,-20.44729233,-31.60630417,0,-26.02679825
1998,1,30,-17.99448776,-34.29764938,0.912995219,-26.14606857
1998,1,31,-18.70623398,-27.5946312,2.463294029,-23.15043259
1998,2,1,-22.66501999,-34.25994492,1.058098316,-28.46248245
1998,2,2,-20.81881332,-34.18755722,0.757702112,-27.50318527
1998,2,3,-20.2974968,-29.26182175,0,-24.77965927
1998,2,4,-17.06115341,-31.13817978,2.265171528,-24.0996666
1998,2,5,-19.42631149,-27.94494247,0,-23.68562698
1998,2,6,-17.44132614,-26.02460861,2.09486866,-21.73296738
1998,2,7,-18.35137558,-25.3211937,1.429292083,-21.83628464
1998,2,8,-20.72187424,-28.99694443,0,-24.85940933
1998,2,9,-21.8491478,-26.62090683,0.010733685,-24.23502731
1998,2,10,-19.61715317,-27.45130539,3.219522476,-23.53422928
1998,2,11,-18.22800827,-23.36526108,1.88000226,-20.79663467
1998,2,12,-19.90273666,-28.31928635,0,-24.11101151
1998,2,13,-20.10813522,-27.93815231,0,-24.02314377
1998,2,14,-17.57775497,-29.44349289,0.031569712,-23.51062393
1998,2,15,-15.23476791,-21.50889206,2.597835779,-18.37182999
1998,2,16,-11.53847885,-24.47610092,6.245219231,-18.00728989
1998,2,17,-16.80215073,-26.05633163,0.044409558,-21.42924118
1998,2,18,-7.248073578,-31.13834763,1.456643939,-19.1932106
1998,2,19,-9.183773041,-37.53194809,2.222010136,-23.35786057
1998,2,20,-23.24206161,-28.30929184,0.207929999,-25.77567673
1998,2,21,-23.91726303,-28.29243088,0,-26.10484695
1998,2,22,-13.69857407,-36.61454391,3.883181334,-25.15655899
1998,2,23,-12.04333115,-31.09348679,1.53472662,-21.56840897
1998,2,24,-20.44852829,-29.22138596,0,-24.83495712
1998,2,25,-20.83199692,-29.31498337,0,-25.07349014
1998,2,26,-18.81682968,-30.49409103,0,-24.65546036
1998,2,27,-18.57699203,-30.28341293,0,-24.43020248
1998,2,28,-14.53292465,-25.6931572,0.73625505,-20.11304092
1998,3,1,-14.27614975,-22.16448593,0.024438718,-18.22031784
1998,3,2,-12.50960922,-21.25349045,0,-16.88154984
1998,3,3,-11.67794418,-24.85042953,0.660205543,-18.26418686
1998,3,4,-10.92586899,-28.76171494,0.74005574,-19.84379196
1998,3,5,-18.57043076,-27.73514938,0,-23.15279007
1998,3,6,-10.73412704,-28.14457321,0.62324369,-19.43935013
1998,3,7,-10.22491074,-23.67165756,1.456063509,-16.94828415
1998,3,8,-16.61104965,-26.91360092,0,-21.76232529
1998,3,9,-15.60018539,-27.98331833,0,-21.79175186
1998,3,10,-11.00545883,-24.81196213,2.560280323,-17.90871048
1998,3,11,-10.64132309,-17.91459274,1.065378904,-14.27795792
1998,3,12,-13.32113266,-21.22263718,0,-17.27188492
1998,3,13,-13.7788353,-22.72799301,0,-18.25341415
1998,3,14,-9.951320648,-20.25431442,0,-15.10281754
1998,3,15,-8.545742035,-14.61004257,0.887602329,-11.5778923
1998,3,16,-8.576869965,-13.97179794,3.311610222,-11.27433395
1998,3,17,-7.972774506,-15.5885582,0,-11.78066635
1998,3,18,-6.271663666,-15.07509995,0,-10.67338181
1998,3,19,-5.369777679,-14.95962143,0.036188155,-10.16469955
1998,3,20,-4.704769135,-10.22390366,0.281884551,-7.464336395
1998,3,21,-5.617153168,-15.14648056,0,-10.38181686
1998,3,22,-7.15694809,-13.93850327,0,-10.54772568
1998,3,23,-7.158351898,-15.03615952,0,-11.09725571
1998,3,24,-4.777584076,-18.0953331,0.102218963,-11.43645859
1998,3,25,-3.625942469,-16.06759262,0.029064361,-9.846767545
1998,3,26,-3.462673426,-21.57947922,0,-12.52107632
1998,3,27,-6.191402435,-19.23632431,0.023634981,-12.71386337
1998,3,28,-5.63476181,-20.37960434,1.19883132,-13.00718307
1998,3,29,-12.37563705,-23.0606041,0,-17.71812057
1998,3,30,-14.63222885,-22.41593552,0,-18.52408218
1998,3,31,-20.47408676,-29.04279709,0,-24.75844193
1998,4,1,-21.82180405,-31.87331772,0,-26.84756088
1998,4,2,-15.67690659,-28.34450912,0,-22.01070786
1998,4,3,-17.23151779,-25.77547836,0,-21.50349808
1998,4,4,-15.73431015,-27.4342308,0,-21.58427048
1998,4,5,-2.599727869,-24.47864914,2.4486866,-13.5391885
1998,4,6,-3.477413416,-18.16558456,0,-10.82149899
1998,4,7,-6.608760834,-16.73965073,0,-11.67420578
1998,4,8,-7.257930756,-18.53614426,0,-12.89703751
1998,4,9,2.072757483,-22.10911179,4.551588058,-10.01817715
1998,4,10,2.455508947,-0.778621852,4.129214764,0.838443547
1998,4,11,5.607120514,-9.161495209,7.239757538,-1.777187347
1998,4,12,-0.64785403,-13.79021835,0.329821855,-7.219036192
1998,4,13,1.877292514,-16.31170273,3.305177689,-7.217205107
1998,4,14,-2.835293055,-14.87145615,0,-8.8533746
1998,4,15,-3.756740808,-12.12734604,0,-7.942043424
1998,4,16,-2.788387537,-11.25066757,0.151801527,-7.019527555
1998,4,17,-5.062252045,-13.34728622,0,-9.204769135
1998,4,18,-4.725917816,-16.73611069,0,-10.73101425
1998,4,19,-0.487362057,-12.69314194,0,-6.590251997
1998,4,20,-0.895565212,-9.847042084,0,-5.371303648
1998,4,21,0.610782444,-11.16323471,0,-5.276226133
1998,4,22,1.439487338,-7.650447845,3.457851648,-3.105480254
1998,4,23,-1.818172574,-11.54183578,3.452095985,-6.680004179
1998,4,24,1.276492953,-12.45727158,1.780136108,-5.590389311
1998,4,25,0.492313236,-11.78264999,0.476549804,-5.645168379
1998,4,26,-3.735500574,-10.28225327,1.507898331,-7.00887692
1998,4,27,-5.044429779,-13.71837997,0,-9.381404877
1998,4,28,-5.480892181,-15.65301132,0,-10.56695175
1998,4,29,-5.07516098,-15.4217186,0.011769854,-10.24843979
1998,4,30,-1.078121305,-18.33808517,0,-9.70810324
1998,5,1,2.615787268,-7.648036957,0.159641996,-2.516124845
1998,5,2,3.571109533,-4.182003021,0.178428203,-0.305446744
1998,5,3,2.342990637,-5.928707123,0,-1.792858243
1998,5,4,2.861697912,-4.77804184,0,-0.958171964
1998,5,5,1.733371615,-4.946712494,0,-1.606670439
1998,5,6,-0.666591823,-7.993862152,0,-4.330226988
1998,5,7,-1.919643521,-9.169521332,0.279430419,-5.544582427
1998,5,8,-1.454219937,-5.759090424,1.071784973,-3.60665518
1998,5,9,1.966098666,-14.13598251,0,-6.084941924
1998,5,10,6.063846588,-4.654109955,7.027798653,0.704868317
1998,5,11,2.133884192,-4.226955414,2.016080856,-1.046535611
1998,5,12,3.162143469,-4.920253754,0.672258973,-0.879055142
1998,5,13,1.623203158,-6.487697601,0.012530887,-2.432247221
1998,5,14,4.720218658,-8.578792572,0,-1.929286957
1998,5,15,7.312961578,-2.015621424,1.182471037,2.648670077
1998,5,16,3.003329992,-4.569942474,0.510493457,-0.783306241
1998,5,17,2.944431067,-3.699947596,0.38299486,-0.377758265
1998,5,18,2.279483557,-5.009273529,0,-1.364894986
1998,5,19,2.496249914,-6.854122162,0,-2.178936124
1998,5,20,2.643039465,-6.538082123,0,-1.947521329
1998,5,21,10.96796036,-11.54235458,0,-0.287197113
1998,5,22,9.980838776,3.349307775,5.382407665,6.665073276
1998,5,23,8.174289703,-0.163753659,0.93119812,4.005268022
1998,5,24,5.209659576,1.441684604,6.108475685,3.32567209
1998,5,25,4.807010651,-0.325954586,2.280833721,2.240528032
1998,5,26,3.691501379,-2.089077234,0.748085022,0.801212072
1998,5,27,5.276493073,-5.077877045,1.08197546,0.099308014
1998,5,28,6.278659821,-2.978237391,0.025399912,1.650211215
1998,5,29,8.011234283,0.0653418,5.589692116,4.038288042
1998,5,30,11.78744888,3.906162024,5.314612865,7.846805453
1998,5,31,9.257541656,4.426944733,3.000322819,6.842243195
1998,6,1,7.062870026,-0.323696285,0,3.36958687
1998,6,2,6.99817276,-4.542507172,0,1.227832794
1998,6,3,7.515079498,-5.538661957,0,0.988208771
1998,6,4,7.226688385,-6.114253998,0,0.556217194
1998,6,5,12.97946548,-7.847927094,0.010952058,2.565769196
1998,6,6,16.02554703,6.222873688,0,11.12421036
1998,6,7,13.55090714,1.588199496,7.381095886,7.569553316
1998,6,8,6.35062027,-3.526149988,0,1.412235141
1998,6,9,8.469455719,-5.126766205,0.600056469,1.671344757
1998,6,10,7.656620026,-0.776607692,3.33548975,3.440006167
1998,6,11,5.359775543,-4.938625336,1.414548635,0.210575104
1998,6,12,6.875522614,-6.77917099,0.040183175,0.048175812
1998,6,13,11.49069595,0.931491673,8.155172348,6.211093813
1998,6,14,7.83612442,-2.780269861,0.01664676,2.527927279
1998,6,15,8.855472565,-5.267421722,1.159996271,1.794025421
1998,6,16,8.231449127,-2.821468592,5.957435608,2.704990268
1998,6,17,8.731052399,1.903781772,0.810383916,5.317417085
1998,6,18,12.10919571,-7.255702972,0.077171437,2.426746368
1998,6,19,12.23721695,3.876865149,0.16858387,8.057041049
1998,6,20,11.12552261,-1.376888394,0.019849211,4.87431711
1998,6,21,14.01251602,-1.984340787,0.525014877,6.014087617
1998,6,22,11.85025406,-1.49804318,0.037492733,5.17610544
1998,6,23,10.83902359,5.409885406,6.599792004,8.124454498
1998,6,24,8.91891861,-1.511654019,0.105848879,3.703632295
1998,6,25,9.634616852,1.903568149,5.560461998,5.7690925
1998,6,26,8.158023834,3.042148352,3.285128117,5.600086093
1998,6,27,9.175357819,1.106052279,1.549233556,5.140705049
1998,6,28,8.186191559,0.06924805,3.424369335,4.127719805
1998,6,29,8.675937653,2.263919592,1.280682206,5.469928622
1998,6,30,8.109134674,1.541507602,0.835394263,4.825321138
1998,7,1,13.42224503,1.19424808,0,7.308246553
1998,7,2,14.8454628,6.675144196,11.04213142,10.7603035
1998,7,3,14.49582291,8.990451813,26.60897064,11.74313736
1998,7,4,12.81128311,4.230136871,12.2909174,8.520709991
1998,7,5,11.21545792,3.308322668,0.042073369,7.261890292
1998,7,6,14.41739273,1.372653842,0.180844054,7.895023286
1998,7,7,15.25647354,4.213077545,4.830633163,9.734775543
1998,7,8,14.59265518,3.006870031,0.416199923,8.799762607
1998,7,9,12.65283585,2.539798498,0.223166853,7.596317172
1998,7,10,11.75699234,4.502353668,0.995489836,8.129673004
1998,7,11,12.74084854,4.142368317,0.293004274,8.441608429
1998,7,12,12.72885513,1.963962436,0,7.346408784
1998,7,13,11.26010513,1.323978305,0.101226859,6.292041719
1998,7,14,15.2879982,0.109805912,0,7.698902056
1998,7,15,17.25836563,6.173069,0,11.71571732
1998,7,16,19.69974136,6.714054108,0,13.20689774
1998,7,17,20.51361465,8.136173248,0.433233023,14.32489395
1998,7,18,17.14941788,4.479892731,0.173631132,10.8146553
1998,7,19,16.08206558,5.669559479,0.341119021,10.87581253
1998,7,20,12.34497452,6.003818512,0.201434076,9.174396515
1998,7,21,11.24313736,4.87695694,0.693895221,8.06004715
1998,7,22,14.50058365,-0.032497559,0.037316877,7.234043045
1998,7,23,19.65277481,-1.092464566,0,9.280155122
1998,7,24,18.00903702,6.992221832,1.857671142,12.50062943
1998,7,25,14.34097672,0.894931614,0,7.617954165
1998,7,26,16.42804337,0.363895267,0,8.395969316
1998,7,27,15.5347023,9.265018463,10.06331635,12.39986038
1998,7,28,16.05994034,6.232242584,5.377800941,11.14609146
1998,7,29,16.53354263,11.63367081,11.80375004,14.08360672
1998,7,30,18.21390152,6.606327057,10.67141533,12.41011429
1998,7,31,16.35797501,1.522403598,8.622571945,8.940189302
1998,8,1,13.48059464,5.078525543,1.750428438,9.279560089
1998,8,2,12.75894547,5.195102692,0.76969111,8.977024078
1998,8,3,13.94098282,4.440738678,1.425319314,9.190860748
1998,8,4,15.75540543,7.56079483,1.646609545,11.65810013
